Location,Role,VendorID,InvoiceValue,Resource,StartTimestamp,EndTimestamp,CaseId,ActivityName
"San Francisco, USA",Invoice Approver,Vendor4,365.13,Jackie,2022-08-05 09:30:45.358526,2022-08-05 13:04:13.558526,96,Approve Invoice
"San Francisco, USA",Invoice Processor,Vendor4,365.13,Aiden,2022-08-05 13:04:13.558526,2022-08-05 14:14:57.958526,96,Credit Memo Creation
"San Francisco, USA",Invoice Processor,Vendor4,365.13,Aiden,2022-08-05 14:14:57.958526,2022-08-05 15:48:35.158526,96,Fill Credit Memo
"San Francisco, USA",Invoice Processor,Vendor4,365.13,Aiden,2022-08-05 15:48:35.158526,2022-08-05 16:45:09.358526,96,Re-issuing the invoice
"San Diego, USA",Invoice Processor,Vendor5,972.21,Casey,2022-07-15 13:10:36.112226,2022-07-15 21:24:42.712226,97,Invoice Entry
"San Diego, USA",Invoice Processor,Vendor5,972.21,Casey,2022-07-18 09:24:42.712226,2022-07-18 17:29:39.712226,97,Check Customer Payment
"San Diego, USA",Invoice Processor,Vendor5,972.21,Casey,2022-07-18 17:29:39.712226,2022-07-19 00:58:57.712226,97,Credit Memo Entry
"San Diego, USA",Invoice Processor,Vendor5,972.21,Casey,2022-07-19 09:58:57.712226,2022-07-19 17:40:36.712226,97,Refund Customer
"San Diego, USA",Invoice Processor,Vendor5,972.21,Casey,2022-07-19 17:40:36.712226,2022-07-20 00:18:38.512226,97,Re-issuing the invoice
"Seattle, USA",Invoice Processor,Vendor1,932.73,Riley,2022-08-09 15:46:12.703385,2022-08-09 17:23:46.303385,98,Invoice Entry
"Seattle, USA",Invoice Processor,Vendor1,932.73,Riley,2022-08-09 17:23:46.303385,2022-08-09 19:05:30.703385,98,Confirm Payment Received
"Seattle, USA",Invoice Processor,Vendor1,932.73,Riley,2022-08-10 09:05:30.703385,2022-08-10 09:58:52.903385,98,Refund With Standard Voucher
"Seattle, USA",Invoice Approver,Vendor1,932.73,Addison,2022-08-10 09:58:52.903385,2022-08-10 13:44:09.103385,98,Complete the Customer Memo
"Seattle, USA",Invoice Approver,Vendor1,932.73,Addison,2022-08-10 13:44:09.103385,2022-08-10 16:26:41.503385,98,Approve Invoice
"Seattle, USA",Invoice Processor,Vendor1,932.73,Riley,2022-08-10 16:26:41.503385,2022-08-10 16:54:58.903385,98,Credit Memo Creation
"Seattle, USA",Invoice Processor,Vendor1,932.73,Riley,2022-08-10 16:54:58.903385,2022-08-10 17:55:20.503385,98,Fill Credit Memo
"Seattle, USA",Invoice Processor,Vendor1,932.73,Riley,2022-08-10 17:55:20.503385,2022-08-10 18:31:54.703385,98,Re-issuing the invoice
"San Francisco, USA",Invoice Processor,Vendor3,1728.12,Aiden,2022-08-11 09:38:31.242078,2022-08-11 11:17:27.642078,99,Invoice Entry
"San Francisco, USA",Invoice Processor,Vendor3,1728.12,Aiden,2022-08-11 11:17:27.642078,2022-08-11 13:15:26.442078,99,Confirm Payment Received
"San Francisco, USA",Invoice Processor,Vendor3,1728.12,Aiden,2022-08-11 13:15:26.442078,2022-08-11 15:11:40.842078,99,Refund With Standard Voucher
"San Francisco, USA",Invoice Approver,Vendor3,1728.12,Jackie,2022-08-11 15:11:40.842078,2022-08-11 18:25:19.842078,99,Complete the Customer Memo
"San Francisco, USA",Invoice Approver,Vendor3,1728.12,Jackie,2022-08-12 09:25:19.842078,2022-08-12 13:36:31.842078,99,Approve Invoice
"San Francisco, USA",Invoice Processor,Vendor3,1728.12,Aiden,2022-08-12 13:36:31.842078,2022-08-12 15:21:10.842078,99,Credit Memo Creation
"San Francisco, USA",Invoice Processor,Vendor3,1728.12,Aiden,2022-08-12 15:21:10.842078,2022-08-12 16:45:37.842078,99,Fill Credit Memo
"San Francisco, USA",Invoice Processor,Vendor3,1728.12,Aiden,2022-08-12 16:45:37.842078,2022-08-12 18:02:43.842078,99,Re-issuing the invoice
"Seattle, USA",Invoice Processor,Vendor4,641.27,Riley,2022-08-11 17:59:25.439721,2022-08-11 19:15:21.239721,100,Invoice Entry
"Seattle, USA",Invoice Processor,Vendor4,641.27,Riley,2022-08-12 09:15:21.239721,2022-08-12 10:35:24.839721,100,Confirm Payment Received
"Seattle, USA",Invoice Processor,Vendor4,641.27,Riley,2022-08-12 10:35:24.839721,2022-08-12 11:31:14.039721,100,Refund With Standard Voucher
"Seattle, USA",Invoice Approver,Vendor4,641.27,Addison,2022-08-12 11:31:14.039721,2022-08-12 14:33:55.439721,100,Complete the Customer Memo
"Seattle, USA",Invoice Approver,Vendor4,641.27,Addison,2022-08-12 14:33:55.439721,2022-08-12 17:40:36.839721,100,Approve Invoice
"Seattle, USA",Invoice Processor,Vendor4,641.27,Riley,2022-08-12 17:40:36.839721,2022-08-12 18:29:46.439721,100,Credit Memo Creation
"Seattle, USA",Invoice Processor,Vendor4,641.27,Riley,2022-08-15 09:29:46.439721,2022-08-15 09:53:41.639721,100,Fill Credit Memo
"Seattle, USA",Invoice Processor,Vendor4,641.27,Riley,2022-08-15 09:53:41.639721,2022-08-15 10:14:55.439721,100,Re-issuing the invoice
"Seattle, USA",Invoice Processor,Vendor4,552.06,Riley,2022-08-11 12:02:03.319170,2022-08-11 13:12:42.319170,101,Invoice Entry
"Seattle, USA",Invoice Processor,Vendor4,552.06,Riley,2022-08-11 13:12:42.319170,2022-08-11 14:32:23.719170,101,Confirm Payment Received
"Seattle, USA",Invoice Processor,Vendor4,552.06,Riley,2022-08-11 14:32:23.719170,2022-08-11 15:24:59.119170,101,Refund With Standard Voucher
"Seattle, USA",Invoice Approver,Vendor4,552.06,Addison,2022-08-11 15:24:59.119170,2022-08-11 18:30:05.719170,101,Complete the Customer Memo
"Seattle, USA",Invoice Approver,Vendor4,552.06,Addison,2022-08-12 09:30:05.719170,2022-08-12 12:41:15.319170,101,Approve Invoice
"Seattle, USA",Invoice Processor,Vendor4,552.06,Riley,2022-08-12 12:41:15.319170,2022-08-12 13:15:23.719170,101,Credit Memo Creation
"Seattle, USA",Invoice Processor,Vendor4,552.06,Riley,2022-08-12 13:15:23.719170,2022-08-12 13:50:36.919170,101,Fill Credit Memo
"Seattle, USA",Invoice Processor,Vendor4,552.06,Riley,2022-08-12 13:50:36.919170,2022-08-12 14:51:17.119170,101,Re-issuing the invoice
"San Francisco, USA",Invoice Processor,Vendor1,1130.47,Aiden,2022-07-21 10:56:23.346683,2022-07-21 12:32:42.546683,102,Invoice Entry
"San Francisco, USA",Invoice Processor,Vendor1,1130.47,Aiden,2022-07-21 12:32:42.546683,2022-07-21 14:25:11.946683,102,Confirm Payment Received
"San Francisco, USA",Invoice Processor,Vendor1,1130.47,Aiden,2022-07-21 14:25:11.946683,2022-07-21 15:53:16.146683,102,Refund With Standard Voucher
"San Francisco, USA",Invoice Approver,Vendor1,1130.47,Jackie,2022-07-21 15:53:16.146683,2022-07-21 19:03:50.946683,102,Complete the Customer Memo
"San Francisco, USA",Invoice Approver,Vendor1,1130.47,Jackie,2022-07-22 09:03:50.946683,2022-07-22 11:57:59.946683,102,Approve Invoice
"San Francisco, USA",Invoice Processor,Vendor1,1130.47,Aiden,2022-07-22 11:57:59.946683,2022-07-22 13:21:45.546683,102,Credit Memo Creation
"San Francisco, USA",Invoice Processor,Vendor1,1130.47,Aiden,2022-07-22 13:21:45.546683,2022-07-22 14:58:58.746683,102,Fill Credit Memo
"San Francisco, USA",Invoice Processor,Vendor1,1130.47,Aiden,2022-07-22 14:58:58.746683,2022-07-22 16:36:26.346683,102,Re-issuing the invoice
"Seattle, USA",Invoice Processor,Vendor3,1631.06,Riley,2022-08-09 15:16:12.703385,2022-08-09 17:12:37.903385,103,Invoice Entry
"Seattle, USA",Invoice Processor,Vendor3,1631.06,Riley,2022-08-09 17:12:37.903385,2022-08-09 18:20:34.303385,103,Check Customer Payment
"Seattle, USA",Invoice Processor,Vendor3,1631.06,Riley,2022-08-10 09:20:34.303385,2022-08-10 10:03:24.703385,103,Credit Memo Entry
"Seattle, USA",Invoice Processor,Vendor3,1631.06,Riley,2022-08-10 10:03:24.703385,2022-08-10 11:54:52.303385,103,Refund Customer
"Seattle, USA",Invoice Processor,Vendor3,1631.06,Riley,2022-08-10 11:54:52.303385,2022-08-10 12:33:26.503385,103,Re-issuing the invoice
"San Francisco, USA",Invoice Processor,Vendor1,918.53,Aiden,2022-07-19 09:23:35.653664,2022-07-19 11:11:09.253664,104,Invoice Entry
"San Francisco, USA",Invoice Processor,Vendor1,918.53,Aiden,2022-07-19 11:11:09.253664,2022-07-19 12:52:57.853664,104,Check Customer Payment
"San Francisco, USA",Invoice Processor,Vendor1,918.53,Aiden,2022-07-19 12:52:57.853664,2022-07-19 14:02:38.653664,104,Credit Memo Entry
"San Francisco, USA",Invoice Processor,Vendor1,918.53,Aiden,2022-07-19 14:02:38.653664,2022-07-19 15:49:58.453664,104,Refund Customer
"San Francisco, USA",Invoice Processor,Vendor1,918.53,Aiden,2022-07-19 15:49:58.453664,2022-07-19 16:47:36.253664,104,Re-issuing the invoice
"San Diego, USA",Invoice Processor,Vendor5,1001.87,Abbie,2022-07-18 09:04:34.485122,2022-07-18 15:46:55.485122,105,Invoice Entry
"San Diego, USA",Invoice Processor,Vendor5,1001.87,Abbie,2022-07-18 15:46:55.485122,2022-07-18 22:01:35.685122,105,Check Customer Payment
"San Diego, USA",Invoice Processor,Vendor5,1001.87,Abbie,2022-07-19 09:01:35.685122,2022-07-19 15:48:08.085122,105,Credit Memo Entry
"San Diego, USA",Invoice Processor,Vendor5,1001.87,Abbie,2022-07-19 15:48:08.085122,2022-07-19 22:50:35.085122,105,Refund Customer
"San Diego, USA",Invoice Processor,Vendor5,1001.87,Abbie,2022-07-20 09:50:35.085122,2022-07-20 15:57:48.285122,105,Re-issuing the invoice
"Seattle, USA",Invoice Processor,Vendor3,2711.37,Riley,2022-07-25 09:11:36.572536,2022-07-25 10:16:40.172536,106,Invoice Entry
"Seattle, USA",Invoice Processor,Vendor3,2711.37,Riley,2022-07-25 10:16:40.172536,2022-07-25 11:48:20.972536,106,Confirm Payment Received
"Seattle, USA",Invoice Processor,Vendor3,2711.37,Riley,2022-07-25 11:48:20.972536,2022-07-25 12:27:54.572536,106,Refund With Standard Voucher
"Seattle, USA",Invoice Approver,Vendor3,2711.37,Addison,2022-07-25 12:27:54.572536,2022-07-25 15:16:10.172536,106,Complete the Customer Memo
"Seattle, USA",Invoice Approver,Vendor3,2711.37,Addison,2022-07-25 15:16:10.172536,2022-07-25 18:30:11.972536,106,Approve Invoice
"Seattle, USA",Invoice Processor,Vendor3,2711.37,Riley,2022-07-26 09:30:11.972536,2022-07-26 10:25:11.972536,106,Credit Memo Creation
"Seattle, USA",Invoice Processor,Vendor3,2711.37,Riley,2022-07-26 10:25:11.972536,2022-07-26 10:50:20.372536,106,Fill Credit Memo
"Seattle, USA",Invoice Processor,Vendor3,2711.37,Riley,2022-07-26 10:50:20.372536,2022-07-26 11:42:26.372536,106,Re-issuing the invoice
"San Francisco, USA",Invoice Processor,Vendor3,3101.23,Aiden,2022-08-05 09:50:34.861977,2022-08-05 11:40:27.661977,107,Invoice Entry
"San Francisco, USA",Invoice Processor,Vendor3,3101.23,Aiden,2022-08-05 11:40:27.661977,2022-08-05 13:20:00.061977,107,Check Customer Payment
"San Francisco, USA",Invoice Processor,Vendor3,3101.23,Aiden,2022-08-05 13:20:00.061977,2022-08-05 14:39:30.661977,107,Credit Memo Entry
"San Francisco, USA",Invoice Processor,Vendor3,3101.23,Aiden,2022-08-05 14:39:30.661977,2022-08-05 16:57:36.661977,107,Refund Customer
"San Francisco, USA",Invoice Processor,Vendor3,3101.23,Aiden,2022-08-05 16:57:36.661977,2022-08-05 18:24:19.861977,107,Re-issuing the invoice
"Seattle, USA",Invoice Processor,Vendor5,657.21,Riley,2022-08-22 11:34:59.690635,2022-08-22 12:38:32.690635,108,Invoice Entry
"Seattle, USA",Invoice Processor,Vendor5,657.21,Riley,2022-08-22 12:38:32.690635,2022-08-22 14:27:17.690635,108,Confirm Payment Received
"Seattle, USA",Invoice Processor,Vendor5,657.21,Riley,2022-08-22 14:27:17.690635,2022-08-22 15:17:42.290635,108,Refund With Standard Voucher
"Seattle, USA",Invoice Approver,Vendor5,657.21,Addison,2022-08-22 15:17:42.290635,2022-08-22 18:56:54.290635,108,Complete the Customer Memo
"Seattle, USA",Invoice Approver,Vendor5,657.21,Addison,2022-08-23 09:56:54.290635,2022-08-23 12:57:26.690635,108,Approve Invoice
"Seattle, USA",Invoice Processor,Vendor5,657.21,Riley,2022-08-23 12:57:26.690635,2022-08-23 13:44:58.490635,108,Credit Memo Creation
"Seattle, USA",Invoice Processor,Vendor5,657.21,Riley,2022-08-23 13:44:58.490635,2022-08-23 14:21:13.490635,108,Fill Credit Memo
"Seattle, USA",Invoice Processor,Vendor5,657.21,Riley,2022-08-23 14:21:13.490635,2022-08-23 14:53:01.490635,108,Re-issuing the invoice
"Seattle, USA",Invoice Processor,Vendor4,545.71,Riley,2022-08-16 15:45:23.483791,2022-08-16 17:04:09.683791,109,Invoice Entry
"Seattle, USA",Invoice Processor,Vendor4,545.71,Riley,2022-08-16 17:04:09.683791,2022-08-16 18:21:03.683791,109,Check Customer Payment
"Seattle, USA",Invoice Processor,Vendor4,545.71,Riley,2022-08-17 09:21:03.683791,2022-08-17 10:48:43.283791,109,Credit Memo Entry
"Seattle, USA",Invoice Processor,Vendor4,545.71,Riley,2022-08-17 10:48:43.283791,2022-08-17 11:52:15.083791,109,Refund Customer
"Seattle, USA",Invoice Processor,Vendor4,545.71,Riley,2022-08-17 11:52:15.083791,2022-08-17 12:14:25.283791,109,Re-issuing the invoice
"San Francisco, USA",Invoice Processor,Vendor3,2422.06,Aiden,2022-08-18 10:40:49.824444,2022-08-18 12:45:13.224444,110,Invoice Entry
"San Francisco, USA",Invoice Processor,Vendor3,2422.06,Aiden,2022-08-18 12:45:13.224444,2022-08-18 14:34:32.424444,110,Check Customer Payment
"San Francisco, USA",Invoice Processor,Vendor3,2422.06,Aiden,2022-08-18 14:34:32.424444,2022-08-18 15:49:34.224444,110,Credit Memo Entry
"San Francisco, USA",Invoice Processor,Vendor3,2422.06,Aiden,2022-08-18 15:49:34.224444,2022-08-18 17:26:32.424444,110,Refund Customer
"San Francisco, USA",Invoice Processor,Vendor3,2422.06,Aiden,2022-08-18 17:26:32.424444,2022-08-18 18:56:25.224444,110,Re-issuing the invoice
"Seattle, USA",Invoice Processor,Vendor1,894.46,Riley,2022-07-15 09:39:43.949305,2022-07-15 10:53:37.349305,111,Invoice Entry
"Seattle, USA",Invoice Processor,Vendor1,894.46,Riley,2022-07-15 10:53:37.349305,2022-07-15 12:00:37.949305,111,Check Customer Payment
"Seattle, USA",Invoice Processor,Vendor1,894.46,Riley,2022-07-15 12:00:37.949305,2022-07-15 12:59:59.549305,111,Credit Memo Entry
"Seattle, USA",Invoice Processor,Vendor1,894.46,Riley,2022-07-15 12:59:59.549305,2022-07-15 14:29:36.749305,111,Refund Customer
"Seattle, USA",Invoice Processor,Vendor1,894.46,Riley,2022-07-15 14:29:36.749305,2022-07-15 14:55:39.149305,111,Re-issuing the invoice
"Seattle, USA",Invoice Processor,Vendor4,459.63,Riley,2022-07-20 12:55:39.001094,2022-07-20 13:41:22.201094,112,Invoice Entry
"Seattle, USA",Invoice Processor,Vendor4,459.63,Riley,2022-07-20 13:41:22.201094,2022-07-20 14:56:24.601094,112,Confirm Payment Received
"Seattle, USA",Invoice Processor,Vendor4,459.63,Riley,2022-07-20 14:56:24.601094,2022-07-20 16:02:34.801094,112,Refund With Standard Voucher
"Seattle, USA",Invoice Approver,Vendor4,459.63,Addison,2022-07-20 16:02:34.801094,2022-07-20 19:35:00.601094,112,Complete the Customer Memo
"Seattle, USA",Invoice Approver,Vendor4,459.63,Addison,2022-07-21 09:35:00.601094,2022-07-21 12:32:19.201094,112,Approve Invoice
"Seattle, USA",Invoice Processor,Vendor4,459.63,Riley,2022-07-21 12:32:19.201094,2022-07-21 13:12:48.001094,112,Credit Memo Creation
"Seattle, USA",Invoice Processor,Vendor4,459.63,Riley,2022-07-21 13:12:48.001094,2022-07-21 14:19:36.001094,112,Fill Credit Memo
"Seattle, USA",Invoice Processor,Vendor4,459.63,Riley,2022-07-21 14:19:36.001094,2022-07-21 14:56:29.401094,112,Re-issuing the invoice
"San Diego, USA",Invoice Processor,Vendor5,1358.24,Casey,2022-07-19 09:53:03.767156,2022-07-19 16:42:09.767156,113,Invoice Entry
"San Diego, USA",Invoice Processor,Vendor5,1358.24,Casey,2022-07-19 16:42:09.767156,2022-07-20 01:12:45.767156,113,Confirm Payment Received
"San Diego, USA",Invoice Processor,Vendor5,1358.24,Casey,2022-07-20 09:12:45.767156,2022-07-20 17:38:38.567156,113,Refund With Standard Voucher
"San Diego, USA",Invoice Approver,Vendor5,1358.24,Jessie,2022-07-20 17:38:38.567156,2022-07-21 04:03:46.967156,113,Complete the Customer Memo
"San Diego, USA",Invoice Approver,Vendor5,1358.24,Jessie,2022-07-21 09:03:46.967156,2022-07-21 17:22:03.167156,113,Approve Invoice
"San Diego, USA",Invoice Processor,Vendor5,1358.24,Casey,2022-07-21 17:22:03.167156,2022-07-21 23:47:15.167156,113,Credit Memo Creation
"San Diego, USA",Invoice Processor,Vendor5,1358.24,Casey,2022-07-22 09:47:15.167156,2022-07-22 13:30:40.967156,113,Fill Credit Memo
"San Diego, USA",Invoice Processor,Vendor5,1358.24,Casey,2022-07-22 13:30:40.967156,2022-07-22 19:44:24.167156,113,Re-issuing the invoice
"San Francisco, USA",Invoice Processor,Vendor4,243.15,Aiden,2022-08-11 16:12:54.967080,2022-08-11 18:23:12.967080,114,Invoice Entry
"San Francisco, USA",Invoice Processor,Vendor4,243.15,Aiden,2022-08-12 09:23:12.967080,2022-08-12 10:43:03.367080,114,Check Customer Payment
"San Francisco, USA",Invoice Processor,Vendor4,243.15,Aiden,2022-08-12 10:43:03.367080,2022-08-12 11:50:38.767080,114,Credit Memo Entry
"San Francisco, USA",Invoice Processor,Vendor4,243.15,Aiden,2022-08-12 11:50:38.767080,2022-08-12 13:57:02.167080,114,Refund Customer
"San Francisco, USA",Invoice Processor,Vendor4,243.15,Aiden,2022-08-12 13:57:02.167080,2022-08-12 15:26:32.767080,114,Re-issuing the invoice
"San Francisco, USA",Invoice Processor,Vendor1,821.12,Aiden,2022-07-29 13:17:07.403195,2022-07-29 15:27:44.603195,115,Invoice Entry
"San Francisco, USA",Invoice Processor,Vendor1,821.12,Aiden,2022-07-29 15:27:44.603195,2022-07-29 16:36:54.803195,115,Check Customer Payment
"San Francisco, USA",Invoice Processor,Vendor1,821.12,Aiden,2022-07-29 16:36:54.803195,2022-07-29 18:05:50.603195,115,Credit Memo Entry
"San Francisco, USA",Invoice Processor,Vendor1,821.12,Aiden,2022-08-01 09:05:50.603195,2022-08-01 11:55:25.403195,115,Refund Customer
"San Francisco, USA",Invoice Processor,Vendor1,821.12,Aiden,2022-08-01 11:55:25.403195,2022-08-01 13:12:53.003195,115,Re-issuing the invoice
"San Francisco, USA",Invoice Processor,Vendor2,2495.13,Aiden,2022-08-02 09:51:27.430881,2022-08-02 11:34:49.030881,116,Invoice Entry
"San Francisco, USA",Invoice Processor,Vendor2,2495.13,Aiden,2022-08-02 11:34:49.030881,2022-08-02 13:16:44.230881,116,Confirm Payment Received
"San Francisco, USA",Invoice Processor,Vendor2,2495.13,Aiden,2022-08-02 13:16:44.230881,2022-08-02 14:39:10.030881,116,Refund With Standard Voucher
"San Francisco, USA",Invoice Approver,Vendor2,2495.13,Jackie,2022-08-02 14:39:10.030881,2022-08-02 17:44:56.830881,116,Complete the Customer Memo
"San Francisco, USA",Invoice Approver,Vendor2,2495.13,Jackie,2022-08-02 17:44:56.830881,2022-08-02 21:22:32.230881,116,Approve Invoice
"San Francisco, USA",Invoice Processor,Vendor2,2495.13,Aiden,2022-08-03 09:22:32.230881,2022-08-03 10:57:51.430881,116,Credit Memo Creation
"San Francisco, USA",Invoice Processor,Vendor2,2495.13,Aiden,2022-08-03 10:57:51.430881,2022-08-03 12:30:14.230881,116,Fill Credit Memo
"San Francisco, USA",Invoice Processor,Vendor2,2495.13,Aiden,2022-08-03 12:30:14.230881,2022-08-03 13:35:35.830881,116,Re-issuing the invoice
"Seattle, USA",Invoice Processor,Vendor1,1056.85,Riley,2022-08-11 16:22:54.967080,2022-08-11 17:59:14.767080,117,Invoice Entry
"Seattle, USA",Invoice Processor,Vendor1,1056.85,Riley,2022-08-11 17:59:14.767080,2022-08-11 18:54:20.167080,117,Check Customer Payment
"Seattle, USA",Invoice Processor,Vendor1,1056.85,Riley,2022-08-12 09:54:20.167080,2022-08-12 10:30:53.767080,117,Credit Memo Entry
"Seattle, USA",Invoice Processor,Vendor1,1056.85,Riley,2022-08-12 10:30:53.767080,2022-08-12 11:58:39.967080,117,Refund Customer
"Seattle, USA",Invoice Processor,Vendor1,1056.85,Riley,2022-08-12 11:58:39.967080,2022-08-12 12:14:46.567080,117,Re-issuing the invoice
"San Francisco, USA",Invoice Processor,Vendor2,2070.32,Aiden,2022-08-01 09:03:48.263079,2022-08-01 10:55:33.263079,118,Invoice Entry
"San Francisco, USA",Invoice Processor,Vendor2,2070.32,Aiden,2022-08-01 10:55:33.263079,2022-08-01 12:29:15.863079,118,Confirm Payment Received
"San Francisco, USA",Invoice Processor,Vendor2,2070.32,Aiden,2022-08-01 12:29:15.863079,2022-08-01 14:08:35.063079,118,Refund With Standard Voucher
"San Francisco, USA",Invoice Approver,Vendor2,2070.32,Jackie,2022-08-01 14:08:35.063079,2022-08-01 16:15:18.863079,118,Complete the Customer Memo
"San Francisco, USA",Invoice Approver,Vendor2,2070.32,Jackie,2022-08-01 16:15:18.863079,2022-08-01 19:43:01.463079,118,Reject Invoice
"San Francisco, USA",Invoice Processor,Vendor2,2070.32,Aiden,2022-08-02 09:43:01.463079,2022-08-02 10:38:33.863079,118,Refund With Standard Voucher
"San Francisco, USA",Invoice Approver,Vendor2,2070.32,Jackie,2022-08-02 10:38:33.863079,2022-08-02 14:02:54.263079,118,Complete the Customer Memo
"San Francisco, USA",Invoice Approver,Vendor2,2070.32,Jackie,2022-08-02 14:02:54.263079,2022-08-02 18:45:32.663079,118,Approve Invoice
"San Francisco, USA",Invoice Processor,Vendor2,2070.32,Aiden,2022-08-03 09:45:32.663079,2022-08-03 11:15:25.463079,118,Credit Memo Creation
"San Francisco, USA",Invoice Processor,Vendor2,2070.32,Aiden,2022-08-03 11:15:25.463079,2022-08-03 12:26:05.063079,118,Fill Credit Memo
"San Francisco, USA",Invoice Processor,Vendor2,2070.32,Aiden,2022-08-03 12:26:05.063079,2022-08-03 13:21:30.263079,118,Re-issuing the invoice
"San Diego, USA",Invoice Processor,Vendor2,531.85,Abbie,2022-07-22 09:13:03.807579,2022-07-22 17:38:07.407579,119,Invoice Entry
"San Diego, USA",Invoice Processor,Vendor2,531.85,Abbie,2022-07-22 17:38:07.407579,2022-07-23 02:01:24.207579,119,Confirm Payment Received
"San Diego, USA",Invoice Processor,Vendor2,531.85,Abbie,2022-07-25 09:01:24.207579,2022-07-25 22:02:31.407579,119,Refund With Special Voucher
"San Diego, USA",Invoice Approver,Vendor2,531.85,Jessie,2022-07-26 09:02:31.407579,2022-07-26 17:40:05.607579,119,Complete the Customer Memo
"San Diego, USA",Invoice Approver,Vendor2,531.85,Jessie,2022-07-26 17:40:05.607579,2022-07-27 02:50:38.007579,119,Approve Invoice
"San Diego, USA",Invoice Processor,Vendor2,531.85,Abbie,2022-07-27 09:50:38.007579,2022-07-27 16:55:42.807579,119,Credit Memo Creation
"San Diego, USA",Invoice Processor,Vendor2,531.85,Abbie,2022-07-27 16:55:42.807579,2022-07-28 00:25:24.207579,119,Fill Credit Memo
"San Diego, USA",Invoice Processor,Vendor2,531.85,Abbie,2022-07-28 09:25:24.207579,2022-07-28 15:32:50.007579,119,Re-issuing the invoice
"San Diego, USA",Invoice Processor,Vendor5,819.99,Abbie,2022-07-20 13:18:05.185535,2022-07-20 21:28:17.785535,120,Invoice Entry
"San Diego, USA",Invoice Processor,Vendor5,819.99,Abbie,2022-07-21 09:28:17.785535,2022-07-21 15:48:55.585535,120,Confirm Payment Received
"San Diego, USA",Invoice Processor,Vendor5,819.99,Abbie,2022-07-21 15:48:55.585535,2022-07-21 20:13:50.185535,120,Refund With Standard Voucher
"San Diego, USA",Invoice Approver,Vendor5,819.99,Jessie,2022-07-22 09:13:50.185535,2022-07-22 20:06:38.185535,120,Complete the Customer Memo
"San Diego, USA",Invoice Approver,Vendor5,819.99,Jessie,2022-07-25 09:06:38.185535,2022-07-25 16:51:26.785535,120,Approve Invoice
"San Diego, USA",Invoice Processor,Vendor5,819.99,Abbie,2022-07-25 16:51:26.785535,2022-07-26 00:09:32.785535,120,Credit Memo Creation
"San Diego, USA",Invoice Processor,Vendor5,819.99,Abbie,2022-07-26 09:09:32.785535,2022-07-26 14:13:07.585535,120,Fill Credit Memo
"San Diego, USA",Invoice Processor,Vendor5,819.99,Abbie,2022-07-26 14:13:07.585535,2022-07-26 19:48:15.385535,120,Re-issuing the invoice
"San Francisco, USA",Invoice Processor,Vendor2,2733.95,Aiden,2022-08-08 09:55:36.973424,2022-08-08 11:27:18.973424,121,Invoice Entry
"San Francisco, USA",Invoice Processor,Vendor2,2733.95,Aiden,2022-08-08 11:27:18.973424,2022-08-08 13:00:26.173424,121,Check Customer Payment
"San Francisco, USA",Invoice Processor,Vendor2,2733.95,Aiden,2022-08-08 13:00:26.173424,2022-08-08 14:49:07.573424,121,Credit Memo Entry
"San Francisco, USA",Invoice Processor,Vendor2,2733.95,Aiden,2022-08-08 14:49:07.573424,2022-08-08 17:31:45.973424,121,Refund Customer
"San Francisco, USA",Invoice Processor,Vendor2,2733.95,Aiden,2022-08-08 17:31:45.973424,2022-08-08 19:26:03.973424,121,Re-issuing the invoice
"San Francisco, USA",Invoice Processor,Vendor1,996.57,Aiden,2022-07-21 09:53:01.043627,2022-07-21 11:27:04.643627,122,Invoice Entry
"San Francisco, USA",Invoice Processor,Vendor1,996.57,Aiden,2022-07-21 11:27:04.643627,2022-07-21 13:31:25.643627,122,Confirm Payment Received
"San Francisco, USA",Invoice Processor,Vendor1,996.57,Aiden,2022-07-21 13:31:25.643627,2022-07-21 14:25:25.043627,122,Refund With Standard Voucher
"San Francisco, USA",Invoice Approver,Vendor1,996.57,Jackie,2022-07-21 14:25:25.043627,2022-07-21 16:01:14.243627,122,Complete the Customer Memo
"San Francisco, USA",Invoice Approver,Vendor1,996.57,Jackie,2022-07-21 16:01:14.243627,2022-07-21 19:27:48.443627,122,Approve Invoice
"San Francisco, USA",Invoice Processor,Vendor1,996.57,Aiden,2022-07-22 09:27:48.443627,2022-07-22 10:39:08.843627,122,Credit Memo Creation
"San Francisco, USA",Invoice Processor,Vendor1,996.57,Aiden,2022-07-22 10:39:08.843627,2022-07-22 12:05:03.443627,122,Fill Credit Memo
"San Francisco, USA",Invoice Processor,Vendor1,996.57,Aiden,2022-07-22 12:05:03.443627,2022-07-22 12:54:37.643627,122,Re-issuing the invoice
"San Francisco, USA",Invoice Processor,Vendor1,1200.17,Aiden,2022-07-27 13:07:18.343296,2022-07-27 15:01:06.343296,123,Invoice Entry
"San Francisco, USA",Invoice Processor,Vendor1,1200.17,Aiden,2022-07-27 15:01:06.343296,2022-07-27 16:14:49.543296,123,Check Customer Payment
"San Francisco, USA",Invoice Processor,Vendor1,1200.17,Aiden,2022-07-27 16:14:49.543296,2022-07-27 17:52:15.943296,123,Credit Memo Entry
"San Francisco, USA",Invoice Processor,Vendor1,1200.17,Aiden,2022-07-27 17:52:15.943296,2022-07-27 19:16:05.743296,123,Refund Customer
